image_id,width,height,bbox,source
24a832fa5,1024,1024,"[480.0, 92.0, 50.0, 73.0]",arvalis_1
24a832fa5,1024,1024,"[628.0, 24.0, 34.0, 56.0]",arvalis_1
24a832fa5,1024,1024,"[946.0, 38.0, 78.0, 72.0]",arvalis_1
24a832fa5,1024,1024,"[766.0, 208.0, 53.0, 38.0]",arvalis_1
24a832fa5,1024,1024,"[627.0, 326.0, 39.0, 156.0]",arvalis_1
24a832fa5,1024,1024,"[564.0, 396.0, 71.0, 97.0]",arvalis_1
24a832fa5,1024,1024,"[713.0, 401.0, 36.0, 76.0]",arvalis_1
24a832fa5,1024,1024,"[732.0, 412.0, 21.0, 49.0]",arvalis_1
24a832fa5,1024,1024,"[657.0, 546.0, 58.0, 58.0]",arvalis_1
24a832fa5,1024,1024,"[773.0, 496.0, 47.0, 68.0]",arvalis_1
24a832fa5,1024,1024,"[622.0, 698.0, 53.0, 50.0]",arvalis_1
24a832fa5,1024,1024,"[813.0, 587.0, 29.0, 41.0]",arvalis_1
24a832fa5,1024,1024,"[838.0, 577.0, 46.0, 68.0]",arvalis_1
24a832fa5,1024,1024,"[855.0, 434.0, 61.0, 108.0]",arvalis_1
24a832fa5,1024,1024,"[880.0, 411.0, 38.0, 67.0]",arvalis_1
24a832fa5,1024,1024,"[904.0, 649.0, 45.0, 66.0]",arvalis_1
24a832fa5,1024,1024,"[961.0, 965.0, 41.0, 59.0]",arvalis_1
24a832fa5,1024,1024,"[652.0, 967.0, 55.0, 56.0]",arvalis_1
24a832fa5,1024,1024,"[759.0, 769.0, 41.0, 37.0]",arvalis_1
24a832fa5,1024,1024,"[685.0, 745.0, 54.0, 31.0]",arvalis_1
24a832fa5,1024,1024,"[458.0, 940.0, 41.0, 84.0]",arvalis_1
24a832fa5,1024,1024,"[236.0, 960.0, 63.0, 52.0]",arvalis_1
24a832fa5,1024,1024,"[295.0, 946.0, 42.0, 64.0]",arvalis_1
24a832fa5,1024,1024,"[171.0, 984.0, 38.0, 32.0]",arvalis_1
24a90b0dd,1024,1024,"[62.0, 0.0, 68.0, 74.0]",rres_1
24a90b0dd,1024,1024,"[2.0, 102.0, 56.0, 67.0]",rres_1
24a90b0dd,1024,1024,"[71.0, 124.0, 107.0, 72.0]",rres_1
24a90b0dd,1024,1024,"[16.0, 205.0, 52.0, 53.0]",rres_1
24a90b0dd,1024,1024,"[5.0, 284.0, 63.0, 61.0]",rres_1
24a90b0dd,1024,1024,"[1.0, 346.0, 64.0, 55.0]",rres_1
24a90b0dd,1024,1024,"[44.0, 370.0, 93.0, 57.0]",rres_1
24a90b0dd,1024,1024,"[166.0, 263.0, 81.0, 89.0]",rres_1
24a90b0dd,1024,1024,"[223.0, 260.0, 122.0, 54.0]",rres_1
24a90b0dd,1024,1024,"[221.0, 206.0, 64.0, 62.0]",rres_1
24a90b0dd,1024,1024,"[421.0, 156.0, 69.0, 62.0]",rres_1
24a90b0dd,1024,1024,"[323.0, 392.0, 80.0, 73.0]",rres_1
24a90b0dd,1024,1024,"[456.0, 330.0, 70.0, 67.0]",rres_1
24a90b0dd,1024,1024,"[579.0, 343.0, 65.0, 68.0]",rres_1
24a90b0dd,1024,1024,"[566.0, 254.0, 89.0, 86.0]",rres_1
24a90b0dd,1024,1024,"[47.0, 625.0, 80.0, 55.0]",rres_1
24a90b0dd,1024,1024,"[79.0, 673.0, 76.0, 62.0]",rres_1
24a90b0dd,1024,1024,"[10.0, 695.0, 66.0, 72.0]",rres_1
24a90b0dd,1024,1024,"[209.0, 678.0, 65.0, 67.0]",rres_1
24a90b0dd,1024,1024,"[82.0, 775.0, 81.0, 60.0]",rres_1
24a90b0dd,1024,1024,"[148.0, 809.0, 78.0, 79.0]",rres_1
24a90b0dd,1024,1024,"[41.0, 860.0, 73.0, 77.0]",rres_1
24a90b0dd,1024,1024,"[102.0, 915.0, 81.0, 89.0]",rres_1
24a90b0dd,1024,1024,"[269.0, 855.0, 62.0, 73.0]",rres_1
24a90b0dd,1024,1024,"[399.0, 799.0, 96.0, 63.0]",rres_1
24a90b0dd,1024,1024,"[353.0, 749.0, 84.0, 56.0]",rres_1
24a90b0dd,1024,1024,"[509.0, 791.0, 96.0, 168.0]",rres_1
24a90b0dd,1024,1024,"[550.0, 919.0, 106.0, 68.0]",rres_1
24a90b0dd,1024,1024,"[952.0, 926.0, 49.0, 49.0]",rres_1
24a90b0dd,1024,1024,"[899.0, 865.0, 53.0, 73.0]",rres_1
24a90b0dd,1024,1024,"[874.0, 811.0, 74.0, 57.0]",rres_1
24a90b0dd,1024,1024,"[766.0, 811.0, 61.0, 64.0]",rres_1
24a90b0dd,1024,1024,"[980.0, 837.0, 44.0, 65.0]",rres_1
24a90b0dd,1024,1024,"[966.0, 710.0, 58.0, 79.0]",rres_1
24a90b0dd,1024,1024,"[819.0, 706.0, 67.0, 94.0]",rres_1
24a90b0dd,1024,1024,"[695.0, 686.0, 60.0, 54.0]",rres_1
24a90b0dd,1024,1024,"[807.0, 628.0, 82.0, 79.0]",rres_1
24a90b0dd,1024,1024,"[852.0, 593.0, 66.0, 49.0]",rres_1
24a90b0dd,1024,1024,"[889.0, 638.0, 55.0, 58.0]",rres_1
24a90b0dd,1024,1024,"[805.0, 603.0, 55.0, 44.0]",rres_1
24a90b0dd,1024,1024,"[508.0, 553.0, 72.0, 71.0]",rres_1
24a90b0dd,1024,1024,"[832.0, 381.0, 98.0, 61.0]",rres_1
24a90b0dd,1024,1024,"[741.0, 213.0, 59.0, 76.0]",rres_1
24a90b0dd,1024,1024,"[794.0, 227.0, 67.0, 71.0]",rres_1
24a90b0dd,1024,1024,"[918.0, 236.0, 91.0, 79.0]",rres_1
24a90b0dd,1024,1024,"[977.0, 0.0, 47.0, 52.0]",rres_1
24a90b0dd,1024,1024,"[3.0, 723.0, 50.0, 89.0]",rres_1
24dda66d6,1024,1024,"[763.0, 10.0, 91.0, 83.0]",arvalis_1
24dda66d6,1024,1024,"[698.0, 32.0, 67.0, 79.0]",arvalis_1
24dda66d6,1024,1024,"[979.0, 843.0, 45.0, 65.0]",arvalis_1
24dda66d6,1024,1024,"[991.0, 926.0, 33.0, 61.0]",arvalis_1
24dda66d6,1024,1024,"[852.0, 770.0, 93.0, 68.0]",arvalis_1
24dda66d6,1024,1024,"[938.0, 791.0, 60.0, 43.0]",arvalis_1
24dda66d6,1024,1024,"[769.0, 759.0, 68.0, 77.0]",arvalis_1
24dda66d6,1024,1024,"[718.0, 815.0, 60.0, 56.0]",arvalis_1
24dda66d6,1024,1024,"[856.0, 512.0, 66.0, 75.0]",arvalis_1
24dda66d6,1024,1024,"[561.0, 505.0, 70.0, 96.0]",arvalis_1
24dda66d6,1024,1024,"[691.0, 580.0, 44.0, 44.0]",arvalis_1
24dda66d6,1024,1024,"[631.0, 650.0, 59.0, 55.0]",arvalis_1
24dda66d6,1024,1024,"[515.0, 732.0, 127.0, 46.0]",arvalis_1
24dda66d6,1024,1024,"[575.0, 825.0, 82.0, 50.0]",arvalis_1
24dda66d6,1024,1024,"[407.0, 736.0, 67.0, 55.0]",arvalis_1
24dda66d6,1024,1024,"[393.0, 792.0, 55.0, 53.0]",arvalis_1
24dda66d6,1024,1024,"[499.0, 948.0, 110.0, 76.0]",arvalis_1
24dda66d6,1024,1024,"[735.0, 959.0, 83.0, 65.0]",arvalis_1
24dda66d6,1024,1024,"[851.0, 914.0, 56.0, 49.0]",arvalis_1
24dda66d6,1024,1024,"[914.0, 836.0, 66.0, 64.0]",arvalis_1
24dda66d6,1024,1024,"[567.0, 901.0, 56.0, 66.0]",arvalis_1
24dda66d6,1024,1024,"[187.0, 837.0, 51.0, 74.0]",arvalis_1
24dda66d6,1024,1024,"[258.0, 877.0, 56.0, 49.0]",arvalis_1
24dda66d6,1024,1024,"[19.0, 855.0, 103.0, 63.0]",arvalis_1
24dda66d6,1024,1024,"[0.0, 897.0, 64.0, 56.0]",arvalis_1
24dda66d6,1024,1024,"[26.0, 747.0, 86.0, 68.0]",arvalis_1
24dda66d6,1024,1024,"[0.0, 664.0, 71.0, 63.0]",arvalis_1
24dda66d6,1024,1024,"[601.0, 240.0, 67.0, 65.0]",arvalis_1
24dda66d6,1024,1024,"[657.0, 182.0, 91.0, 86.0]",arvalis_1
24dda66d6,1024,1024,"[527.0, 215.0, 75.0, 68.0]",arvalis_1
24dda66d6,1024,1024,"[413.0, 169.0, 71.0, 65.0]",arvalis_1
24dda66d6,1024,1024,"[200.0, 53.0, 73.0, 52.0]",arvalis_1
24dda66d6,1024,1024,"[83.0, 206.0, 112.0, 96.0]",arvalis_1
24dda66d6,1024,1024,"[257.0, 146.0, 82.0, 101.0]",arvalis_1
24dda66d6,1024,1024,"[23.0, 0.0, 60.0, 40.0]",arvalis_1
24dda66d6,1024,1024,"[807.0, 262.0, 71.0, 58.0]",arvalis_1
24dda66d6,1024,1024,"[645.0, 342.0, 169.0, 71.0]",arvalis_1
24dda66d6,1024,1024,"[458.0, 429.0, 69.0, 57.0]",arvalis_1
24dda66d6,1024,1024,"[340.0, 31.0, 113.0, 72.0]",arvalis_1
24dda66d6,1024,1024,"[344.0, 115.0, 51.0, 79.0]",arvalis_1
24dda66d6,1024,1024,"[501.0, 668.0, 75.0, 49.0]",arvalis_1
24fb4b33d,1024,1024,"[0, 187, 45, 133]",arvalis_1
24fb4b33d,1024,1024,"[133, 98, 127, 64]",arvalis_1
24fb4b33d,1024,1024,"[182, 142, 57, 84]",arvalis_1
24fb4b33d,1024,1024,"[47, 244, 170, 108]",arvalis_1
24fb4b33d,1024,1024,"[208, 252, 48, 55]",arvalis_1
24fb4b33d,1024,1024,"[234, 223, 117, 91]",arvalis_1
24fb4b33d,1024,1024,"[275, 153, 50, 70]",arvalis_1
24fb4b33d,1024,1024,"[300, 71, 34, 75]",arvalis_1
24fb4b33d,1024,1024,"[239, 12, 51, 96]",arvalis_1
24fb4b33d,1024,1024,"[332, 88, 84, 126]",arvalis_1
24fb4b33d,1024,1024,"[387, 56, 83, 59]",arvalis_1
24fb4b33d,1024,1024,"[448, 5, 64, 126]",arvalis_1
24fb4b33d,1024,1024,"[564, 98, 147, 68]",arvalis_1
24fb4b33d,1024,1024,"[531, 160, 77, 39]",arvalis_1
24fb4b33d,1024,1024,"[540, 179, 249, 60]",arvalis_1
24fb4b33d,1024,1024,"[473, 256, 53, 78]",arvalis_1
24fb4b33d,1024,1024,"[664, 297, 81, 105]",arvalis_1
24fb4b33d,1024,1024,"[719, 217, 43, 118]",arvalis_1
24fb4b33d,1024,1024,"[743, 261, 61, 70]",arvalis_1
24fb4b33d,1024,1024,"[742, 15, 73, 145]",arvalis_1
24fb4b33d,1024,1024,"[787, 109, 56, 73]",arvalis_1
24fb4b33d,1024,1024,"[903, 41, 104, 178]",arvalis_1
24fb4b33d,1024,1024,"[964, 144, 52, 92]",arvalis_1
24fb4b33d,1024,1024,"[867, 272, 57, 56]",arvalis_1
24fb4b33d,1024,1024,"[418, 403, 103, 73]",arvalis_1
24fb4b33d,1024,1024,"[193, 318, 163, 77]",arvalis_1
24fb4b33d,1024,1024,"[140, 385, 103, 107]",arvalis_1
24fb4b33d,1024,1024,"[220, 563, 63, 68]",arvalis_1
24fb4b33d,1024,1024,"[0, 590, 35, 135]",arvalis_1
24fb4b33d,1024,1024,"[16, 579, 120, 90]",arvalis_1
24fb4b33d,1024,1024,"[0, 711, 15, 85]",arvalis_1
24fb4b33d,1024,1024,"[0, 755, 58, 101]",arvalis_1
24fb4b33d,1024,1024,"[86, 700, 91, 71]",arvalis_1
24fb4b33d,1024,1024,"[196, 681, 122, 74]",arvalis_1
24fb4b33d,1024,1024,"[126, 604, 133, 75]",arvalis_1
24fb4b33d,1024,1024,"[247, 605, 71, 47]",arvalis_1
24fb4b33d,1024,1024,"[479, 490, 81, 210]",arvalis_1
24fb4b33d,1024,1024,"[470, 675, 147, 61]",arvalis_1
24fb4b33d,1024,1024,"[274, 758, 94, 48]",arvalis_1
24fb4b33d,1024,1024,"[261, 790, 123, 162]",arvalis_1
24fb4b33d,1024,1024,"[348, 832, 80, 103]",arvalis_1
24fb4b33d,1024,1024,"[574, 716, 61, 67]",arvalis_1
24fb4b33d,1024,1024,"[641, 688, 57, 45]",arvalis_1
24fb4b33d,1024,1024,"[676, 699, 134, 83]",arvalis_1
24fb4b33d,1024,1024,"[665, 581, 145, 123]",arvalis_1
24fb4b33d,1024,1024,"[880, 700, 139, 59]",arvalis_1
24fb4b33d,1024,1024,"[894, 755, 81, 71]",arvalis_1
24fb4b33d,1024,1024,"[965, 512, 59, 117]",arvalis_1
24fb4b33d,1024,1024,"[967, 723, 57, 79]",arvalis_1
250233aea,1024,1024,"[760.0, 547.0, 164.0, 59.0]",arvalis_3
250233aea,1024,1024,"[801.0, 878.0, 171.0, 135.0]",arvalis_3
250233aea,1024,1024,"[660.0, 903.0, 174.0, 62.0]",arvalis_3
250233aea,1024,1024,"[611.0, 766.0, 143.0, 99.0]",arvalis_3
250233aea,1024,1024,"[880.0, 750.0, 144.0, 76.0]",arvalis_3
250233aea,1024,1024,"[921.0, 614.0, 103.0, 90.0]",arvalis_3
250233aea,1024,1024,"[770.0, 496.0, 169.0, 67.0]",arvalis_3
250233aea,1024,1024,"[907.0, 335.0, 117.0, 117.0]",arvalis_3
250233aea,1024,1024,"[902.0, 243.0, 122.0, 64.0]",arvalis_3
251b2ed74,1024,1024,"[52, 159, 60, 88]",arvalis_1
251b2ed74,1024,1024,"[142, 179, 145, 91]",arvalis_1
251b2ed74,1024,1024,"[109, 271, 104, 60]",arvalis_1
251b2ed74,1024,1024,"[0, 483, 82, 84]",arvalis_1
251b2ed74,1024,1024,"[0, 335, 60, 64]",arvalis_1
251b2ed74,1024,1024,"[124, 354, 110, 61]",arvalis_1
251b2ed74,1024,1024,"[111, 413, 64, 77]",arvalis_1
251b2ed74,1024,1024,"[320, 537, 65, 86]",arvalis_1
251b2ed74,1024,1024,"[68, 595, 45, 45]",arvalis_1
251b2ed74,1024,1024,"[80, 634, 91, 158]",arvalis_1
251b2ed74,1024,1024,"[0, 668, 48, 101]",arvalis_1
251b2ed74,1024,1024,"[142, 827, 107, 116]",arvalis_1
251b2ed74,1024,1024,"[62, 935, 53, 89]",arvalis_1
251b2ed74,1024,1024,"[273, 849, 80, 64]",arvalis_1
251b2ed74,1024,1024,"[290, 934, 99, 86]",arvalis_1
251b2ed74,1024,1024,"[0, 824, 68, 76]",arvalis_1
251b2ed74,1024,1024,"[0, 958, 56, 66]",arvalis_1
251b2ed74,1024,1024,"[54, 0, 143, 105]",arvalis_1
251b2ed74,1024,1024,"[786, 0, 101, 129]",arvalis_1
251b2ed74,1024,1024,"[539, 49, 82, 75]",arvalis_1
251b2ed74,1024,1024,"[598, 35, 137, 89]",arvalis_1
251b2ed74,1024,1024,"[688, 116, 112, 72]",arvalis_1
251b2ed74,1024,1024,"[681, 200, 70, 64]",arvalis_1
251b2ed74,1024,1024,"[691, 246, 77, 83]",arvalis_1
251b2ed74,1024,1024,"[630, 208, 46, 55]",arvalis_1
251b2ed74,1024,1024,"[399, 159, 121, 96]",arvalis_1
251b2ed74,1024,1024,"[365, 250, 60, 98]",arvalis_1
251b2ed74,1024,1024,"[294, 402, 154, 75]",arvalis_1
251b2ed74,1024,1024,"[482, 265, 101, 76]",arvalis_1
251b2ed74,1024,1024,"[623, 292, 59, 63]",arvalis_1
251b2ed74,1024,1024,"[668, 338, 63, 61]",arvalis_1
251b2ed74,1024,1024,"[563, 388, 109, 72]",arvalis_1
251b2ed74,1024,1024,"[658, 425, 68, 92]",arvalis_1
251b2ed74,1024,1024,"[464, 472, 84, 78]",arvalis_1
251b2ed74,1024,1024,"[752, 512, 50, 54]",arvalis_1
251b2ed74,1024,1024,"[840, 448, 72, 83]",arvalis_1
251b2ed74,1024,1024,"[436, 691, 90, 64]",arvalis_1
251b2ed74,1024,1024,"[487, 764, 72, 62]",arvalis_1
251b2ed74,1024,1024,"[410, 781, 78, 82]",arvalis_1
251b2ed74,1024,1024,"[674, 755, 69, 71]",arvalis_1
251b2ed74,1024,1024,"[655, 816, 60, 64]",arvalis_1
251b2ed74,1024,1024,"[706, 808, 111, 96]",arvalis_1
251b2ed74,1024,1024,"[792, 921, 52, 77]",arvalis_1
251b2ed74,1024,1024,"[740, 969, 50, 55]",arvalis_1
251b2ed74,1024,1024,"[591, 907, 62, 78]",arvalis_1
251b2ed74,1024,1024,"[881, 920, 69, 99]",arvalis_1
251b2ed74,1024,1024,"[941, 539, 83, 169]",arvalis_1
251b2ed74,1024,1024,"[921, 389, 53, 78]",arvalis_1
251b2ed74,1024,1024,"[972, 341, 52, 79]",arvalis_1
251b2ed74,1024,1024,"[815, 297, 58, 58]",arvalis_1
251b2ed74,1024,1024,"[979, 746, 45, 86]",arvalis_1
251b2ed74,1024,1024,"[108, 641, 84, 112]",arvalis_1
251ed33a8,1024,1024,"[229.0, 300.0, 90.0, 82.0]",ethz_1
251ed33a8,1024,1024,"[905.0, 443.0, 64.0, 97.0]",ethz_1
251ed33a8,1024,1024,"[630.0, 348.0, 82.0, 75.0]",ethz_1
251ed33a8,1024,1024,"[550.0, 341.0, 82.0, 69.0]",ethz_1
251ed33a8,1024,1024,"[9.0, 361.0, 112.0, 88.0]",ethz_1
251ed33a8,1024,1024,"[856.0, 19.0, 75.0, 64.0]",ethz_1
251ed33a8,1024,1024,"[532.0, 75.0, 82.0, 117.0]",ethz_1
251ed33a8,1024,1024,"[252.0, 838.0, 88.0, 71.0]",ethz_1
251ed33a8,1024,1024,"[345.0, 389.0, 109.0, 46.0]",ethz_1
251ed33a8,1024,1024,"[217.0, 128.0, 115.0, 93.0]",ethz_1
251ed33a8,1024,1024,"[406.0, 831.0, 115.0, 62.0]",ethz_1
251ed33a8,1024,1024,"[933.0, 866.0, 91.0, 82.0]",ethz_1
251ed33a8,1024,1024,"[963.0, 727.0, 61.0, 53.0]",ethz_1
251ed33a8,1024,1024,"[703.0, 636.0, 52.0, 144.0]",ethz_1
251ed33a8,1024,1024,"[285.0, 554.0, 93.0, 43.0]",ethz_1
251ed33a8,1024,1024,"[804.0, 460.0, 69.0, 69.0]",ethz_1
251ed33a8,1024,1024,"[107.0, 208.0, 115.0, 65.0]",ethz_1
251ed33a8,1024,1024,"[350.0, 42.0, 96.0, 45.0]",ethz_1
251ed33a8,1024,1024,"[0.0, 627.0, 105.0, 48.0]",ethz_1
251ed33a8,1024,1024,"[507.0, 397.0, 104.0, 106.0]",ethz_1
251ed33a8,1024,1024,"[507.0, 696.0, 135.0, 85.0]",ethz_1
251ed33a8,1024,1024,"[453.0, 954.0, 84.0, 70.0]",ethz_1
251ed33a8,1024,1024,"[729.0, 165.0, 121.0, 103.0]",ethz_1
251ed33a8,1024,1024,"[441.0, 714.0, 122.0, 76.0]",ethz_1
251ed33a8,1024,1024,"[52.0, 79.0, 109.0, 89.0]",ethz_1
251ed33a8,1024,1024,"[387.0, 886.0, 111.0, 71.0]",ethz_1
251ed33a8,1024,1024,"[40.0, 494.0, 117.0, 71.0]",ethz_1
251ed33a8,1024,1024,"[48.0, 521.0, 111.0, 68.0]",ethz_1
251ed33a8,1024,1024,"[217.0, 76.0, 101.0, 44.0]",ethz_1
251ed33a8,1024,1024,"[513.0, 230.0, 86.0, 40.0]",ethz_1
251ed33a8,1024,1024,"[819.0, 514.0, 142.0, 90.0]",ethz_1
251ed33a8,1024,1024,"[36.0, 907.0, 148.0, 59.0]",ethz_1
251ed33a8,1024,1024,"[600.0, 518.0, 71.0, 54.0]",ethz_1
251ed33a8,1024,1024,"[132.0, 301.0, 132.0, 146.0]",ethz_1
251ed33a8,1024,1024,"[501.0, 364.0, 62.0, 60.0]",ethz_1
251ed33a8,1024,1024,"[222.0, 746.0, 138.0, 71.0]",ethz_1
251ed33a8,1024,1024,"[527.0, 516.0, 101.0, 62.0]",ethz_1
251ed33a8,1024,1024,"[768.0, 872.0, 83.0, 50.0]",ethz_1
251ed33a8,1024,1024,"[21.0, 38.0, 162.0, 101.0]",ethz_1
251ed33a8,1024,1024,"[165.0, 1.0, 83.0, 28.0]",ethz_1
251ed33a8,1024,1024,"[718.0, 536.0, 144.0, 56.0]",ethz_1
251ed33a8,1024,1024,"[606.0, 176.0, 66.0, 71.0]",ethz_1
251ed33a8,1024,1024,"[139.0, 483.0, 142.0, 94.0]",ethz_1
251ed33a8,1024,1024,"[800.0, 914.0, 85.0, 52.0]",ethz_1
251ed33a8,1024,1024,"[613.0, 501.0, 145.0, 49.0]",ethz_1
251ed33a8,1024,1024,"[0.0, 690.0, 81.0, 47.0]",ethz_1
251ed33a8,1024,1024,"[0.0, 324.0, 105.0, 55.0]",ethz_1
251ed33a8,1024,1024,"[862.0, 505.0, 162.0, 128.0]",ethz_1
251ed33a8,1024,1024,"[121.0, 169.0, 170.0, 68.0]",ethz_1
251ed33a8,1024,1024,"[950.0, 290.0, 54.0, 70.0]",ethz_1
251ed33a8,1024,1024,"[131.0, 746.0, 153.0, 74.0]",ethz_1
251ed33a8,1024,1024,"[973.0, 431.0, 51.0, 41.0]",ethz_1
251ed33a8,1024,1024,"[393.0, 677.0, 128.0, 38.0]",ethz_1
251ed33a8,1024,1024,"[423.0, 881.0, 96.0, 46.0]",ethz_1
251ed33a8,1024,1024,"[587.0, 271.0, 97.0, 53.0]",ethz_1
251ed33a8,1024,1024,"[439.0, 0.0, 56.0, 47.0]",ethz_1
251ed33a8,1024,1024,"[68.0, 769.0, 110.0, 61.0]",ethz_1
251ed33a8,1024,1024,"[58.0, 759.0, 95.0, 102.0]",ethz_1
251ed33a8,1024,1024,"[0.0, 819.0, 81.0, 45.0]",ethz_1
251ed33a8,1024,1024,"[819.0, 286.0, 110.0, 46.0]",ethz_1
251ed33a8,1024,1024,"[856.0, 959.0, 77.0, 45.0]",ethz_1
251ed33a8,1024,1024,"[27.0, 901.0, 52.0, 63.0]",ethz_1
251ed33a8,1024,1024,"[0.0, 260.0, 40.0, 41.0]",ethz_1
251ed33a8,1024,1024,"[0.0, 505.0, 96.0, 76.0]",ethz_1
251ed33a8,1024,1024,"[996.0, 861.0, 28.0, 53.0]",ethz_1
251ed33a8,1024,1024,"[380.0, 658.0, 112.0, 38.0]",ethz_1
251ed33a8,1024,1024,"[422.0, 785.0, 85.0, 39.0]",ethz_1
251ed33a8,1024,1024,"[131.0, 127.0, 62.0, 58.0]",ethz_1
251ed33a8,1024,1024,"[561.0, 275.0, 91.0, 40.0]",ethz_1
251ed33a8,1024,1024,"[468.0, 482.0, 101.0, 54.0]",ethz_1
251ed33a8,1024,1024,"[335.0, 0.0, 88.0, 62.0]",ethz_1
251ed33a8,1024,1024,"[0.0, 858.0, 54.0, 39.0]",ethz_1
251ed33a8,1024,1024,"[525.0, 894.0, 61.0, 53.0]",ethz_1
251ed33a8,1024,1024,"[571.0, 865.0, 64.0, 47.0]",ethz_1
251ed33a8,1024,1024,"[564.0, 83.0, 48.0, 57.0]",ethz_1
251ed33a8,1024,1024,"[128.0, 809.0, 104.0, 54.0]",ethz_1
251ed33a8,1024,1024,"[391.0, 453.0, 107.0, 58.0]",ethz_1
251ed33a8,1024,1024,"[804.0, 259.0, 69.0, 44.0]",ethz_1
257e96563,1024,1024,"[636.0, 444.0, 91.0, 126.0]",arvalis_1
257e96563,1024,1024,"[608.0, 169.0, 75.0, 145.0]",arvalis_1
257e96563,1024,1024,"[732.0, 153.0, 74.0, 90.0]",arvalis_1
257e96563,1024,1024,"[811.0, 183.0, 124.0, 105.0]",arvalis_1
257e96563,1024,1024,"[869.0, 135.0, 95.0, 86.0]",arvalis_1
257e96563,1024,1024,"[871.0, 34.0, 54.0, 64.0]",arvalis_1
257e96563,1024,1024,"[912.0, 913.0, 53.0, 111.0]",arvalis_1
257e96563,1024,1024,"[243.0, 0.0, 90.0, 77.0]",arvalis_1
257e96563,1024,1024,"[957.0, 926.0, 60.0, 71.0]",arvalis_1
257e96563,1024,1024,"[904.0, 856.0, 79.0, 75.0]",arvalis_1
257e96563,1024,1024,"[837.0, 668.0, 66.0, 100.0]",arvalis_1
257e96563,1024,1024,"[806.0, 565.0, 102.0, 106.0]",arvalis_1
257e96563,1024,1024,"[879.0, 582.0, 145.0, 155.0]",arvalis_1
257e96563,1024,1024,"[879.0, 475.0, 63.0, 66.0]",arvalis_1
257e96563,1024,1024,"[894.0, 369.0, 78.0, 48.0]",arvalis_1
257e96563,1024,1024,"[942.0, 225.0, 82.0, 56.0]",arvalis_1
257e96563,1024,1024,"[479.0, 697.0, 95.0, 151.0]",arvalis_1
257e96563,1024,1024,"[484.0, 803.0, 81.0, 182.0]",arvalis_1
257e96563,1024,1024,"[425.0, 840.0, 104.0, 82.0]",arvalis_1
257e96563,1024,1024,"[219.0, 777.0, 121.0, 94.0]",arvalis_1
257e96563,1024,1024,"[299.0, 781.0, 126.0, 120.0]",arvalis_1
257e96563,1024,1024,"[675.0, 662.0, 113.0, 127.0]",arvalis_1
257e96563,1024,1024,"[552.0, 643.0, 43.0, 49.0]",arvalis_1
257e96563,1024,1024,"[523.0, 460.0, 67.0, 51.0]",arvalis_1
257e96563,1024,1024,"[462.0, 400.0, 83.0, 49.0]",arvalis_1
257e96563,1024,1024,"[336.0, 514.0, 137.0, 60.0]",arvalis_1
257e96563,1024,1024,"[382.0, 604.0, 55.0, 97.0]",arvalis_1
257e96563,1024,1024,"[780.0, 912.0, 86.0, 81.0]",arvalis_1
257e96563,1024,1024,"[393.0, 180.0, 59.0, 119.0]",arvalis_1
257e96563,1024,1024,"[445.0, 223.0, 60.0, 63.0]",arvalis_1
257e96563,1024,1024,"[477.0, 100.0, 76.0, 71.0]",arvalis_1
257e96563,1024,1024,"[534.0, 53.0, 153.0, 62.0]",arvalis_1
257e96563,1024,1024,"[530.0, 0.0, 114.0, 26.0]",arvalis_1
257e96563,1024,1024,"[49.0, 105.0, 101.0, 64.0]",arvalis_1
257e96563,1024,1024,"[19.0, 26.0, 148.0, 64.0]",arvalis_1
257e96563,1024,1024,"[0.0, 292.0, 141.0, 67.0]",arvalis_1
257e96563,1024,1024,"[142.0, 279.0, 127.0, 112.0]",arvalis_1
257e96563,1024,1024,"[194.0, 216.0, 141.0, 109.0]",arvalis_1
257e96563,1024,1024,"[271.0, 444.0, 79.0, 64.0]",arvalis_1
257e96563,1024,1024,"[90.0, 565.0, 90.0, 91.0]",arvalis_1
257e96563,1024,1024,"[0.0, 671.0, 67.0, 58.0]",arvalis_1
257e96563,1024,1024,"[21.0, 722.0, 62.0, 151.0]",arvalis_1
257e96563,1024,1024,"[70.0, 830.0, 68.0, 69.0]",arvalis_1
257e96563,1024,1024,"[191.0, 818.0, 81.0, 102.0]",arvalis_1
257e96563,1024,1024,"[309.0, 956.0, 97.0, 68.0]",arvalis_1
257e96563,1024,1024,"[0.0, 878.0, 70.0, 102.0]",arvalis_1
257e96563,1024,1024,"[712.0, 938.0, 54.0, 67.0]",arvalis_1
257e96563,1024,1024,"[208.0, 656.0, 64.0, 86.0]",arvalis_1
258c0d943,1024,1024,"[110.0, 478.0, 122.0, 105.0]",arvalis_2
258c0d943,1024,1024,"[302.0, 496.0, 140.0, 110.0]",arvalis_2
258c0d943,1024,1024,"[133.0, 192.0, 146.0, 122.0]",arvalis_2
258c0d943,1024,1024,"[488.0, 893.0, 93.0, 123.0]",arvalis_2
258c0d943,1024,1024,"[875.0, 855.0, 149.0, 128.0]",arvalis_2
258c0d943,1024,1024,"[162.0, 593.0, 138.0, 103.0]",arvalis_2
258c0d943,1024,1024,"[355.0, 212.0, 123.0, 97.0]",arvalis_2
258c0d943,1024,1024,"[455.0, 115.0, 97.0, 92.0]",arvalis_2
